participant,condition,learningtype,item,itemgroup,verbtype,known,input,testmoment,bin_score,frequency,cognate,vowellength,vowelchange,structure,syllables,verbclass,lextale,age,gender,L11,L12,bilingualism,usage,proficiency_overall,proficiency_oral,proficiency_written,comprehension_oral,comprehension_written,proficiency_average,L21,L22,L23,L2s_amount
pp02,EXP,explicit,lesen,CRIT_B,critical,ACT,no,T1,1,944,yes,long,e-i,S-V-OA-PP,2,strong,66.25,23,v,NL-BE,french,bilingual,2,3,3,4,3,4,3.25,arabic,english,999,2
pp02,EXP,explicit,messen,CRIT_B,critical,NT,no,T1,0,294,yes,short,e-i,S-V-OA-PP,2,strong,66.25,23,v,NL-BE,french,bilingual,2,3,3,4,3,4,3.25,arabic,english,999,2
pp02,EXP,explicit,schlagen,CRIT_B,critical,ACT,no,T1,1,1331,yes,long,a-ae,S-V-OA-PP,2,strong,66.25,23,v,NL-BE,french,bilingual,2,3,3,4,3,4,3.25,arabic,english,999,2
pp02,EXP,explicit,sehen,CRIT_B,critical,ACT,no,T1,0,6771,yes,long,e-i,S-V-OA-PP,2,strong,66.25,23,v,NL-BE,french,bilingual,2,3,3,4,3,4,3.25,arabic,english,999,2
pp02,EXP,explicit,sprechen,CRIT_B,critical,ACT,no,T1,1,3598,yes,short,e-i,S-V-PP-PP,2,strong,66.25,23,v,NL-BE,french,bilingual,2,3,3,4,3,4,3.25,arabic,english,999,2
pp02,EXP,explicit,sterben,CRIT_B,critical,ACT,no,T1,1,858,yes,short,e-i,ITR,2,strong,66.25,23,v,NL-BE,french,bilingual,2,3,3,4,3,4,3.25,arabic,english,999,2
pp02,EXP,explicit,verraten,CRIT_B,critical,ACT,no,T1,0,234,yes,long,a-ae,S-V-OD-OA,3,strong,66.25,23,v,NL-BE,french,bilingual,2,3,3,4,3,4,3.25,arabic,english,999,2
pp02,EXP,explicit,waschen,CRIT_B,critical,ACT,no,T1,0,118,yes,short,a-ae,S-V-OA-PP,2,strong,66.25,23,v,NL-BE,french,bilingual,2,3,3,4,3,4,3.25,arabic,english,999,2
pp03,IMP,incidental,bezahlen,CONTR_A,control,ACT,no,T1,0,552,yes,long,none,S-V-OA-PP,3,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,brauchen,CONTR_A,control,ACT,no,T1,1,1799,no,diphtong,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,folgen,CONTR_A,control,ACT,no,T1,1,1133,yes,short,none,S-V-OD-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,fragen,CONTR_A,control,ACT,no,T1,1,2461,yes,long,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,gehen,CONTR_A,control,ACT,no,T1,1,7302,yes,long,none,ITR,2,irregular,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,kaufen,CONTR_A,control,ACT,no,T1,0,740,yes,diphtong,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,kochen,CONTR_A,control,ACT,no,T1,1,97,yes,short,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,parken,CONTR_A,control,ACT,no,T1,1,25,yes,short,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,planen,CONTR_A,control,ACT,no,T1,0,381,yes,long,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,reden,CONTR_A,control,ACT,no,T1,1,906,no,long,none,ITR,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,regeln,CONTR_A,control,ACT,no,T1,1,123,yes,long,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,rennen,CONTR_A,control,ACT,no,T1,1,172,yes,short,none,S-V-OA-PP,2,irregular,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,senden,CONTR_A,control,ACT,no,T1,1,168,yes,short,none,S-V-OA-PP,2,irregular,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,setzen,CONTR_A,control,ACT,no,T1,1,2208,yes,short,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,tanzen,CONTR_A,control,ACT,no,T1,1,189,yes,short,none,ITR,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,verpacken,CONTR_A,control,ACT,no,T1,0,44,yes,short,none,S-V-OA-PP,3,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,baden,CONTR_B,control,ACT,yes,T1,1,63,yes,long,none,ITR,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,bauen,CONTR_B,control,ACT,yes,T1,1,830,yes,diphtong,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,bekommen,CONTR_B,control,ACT,yes,T1,1,1523,no,short,none,S-V-OA-PP,3,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,bestellen,CONTR_B,control,ACT,yes,T1,1,304,yes,short,none,S-V-OA-PP,3,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,fegen,CONTR_B,control,PASS,yes,T1,1,35,yes,long,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,hassen,CONTR_B,control,ACT,yes,T1,1,91,yes,short,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,holen,CONTR_B,control,ACT,yes,T1,1,716,yes,long,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,jagen,CONTR_B,control,ACT,yes,T1,0,166,yes,long,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,kennen,CONTR_B,control,ACT,yes,T1,1,1449,yes,short,none,S-V-OA-PP,2,irregular,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,klagen,CONTR_B,control,ACT,yes,T1,1,169,yes,long,none,S-V-PP-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,legen,CONTR_B,control,ACT,yes,T1,0,1509,yes,long,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,machen,CONTR_B,control,ACT,yes,T1,1,8089,yes,short,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,rauchen,CONTR_B,control,ACT,yes,T1,1,186,yes,diphtong,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,retten,CONTR_B,control,ACT,yes,T1,1,427,yes,short,none,S-V-OA-PP,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,stehen,CONTR_B,control,ACT,yes,T1,1,6771,yes,long,none,ITR,2,irregular,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,warten,CONTR_B,control,ACT,yes,T1,1,989,yes,short,none,ITR,2,weak,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,empfangen,CRIT_A,critical,ACT,no,T1,1,450,doubt,short,a-ae,S-V-OA-PP,3,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,fahren,CRIT_A,critical,ACT,no,T1,1,2884,no,long,a-ae,ITR,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,fangen,CRIT_A,critical,ACT,no,T1,1,427,yes,short,a-ae,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,fressen,CRIT_A,critical,ACT,no,T1,0,100,yes,short,e-i,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,geben,CRIT_A,critical,ACT,no,T1,1,10290,yes,long,e-i,S-V-OD-OA,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,laden,CRIT_A,critical,ACT,no,T1,1,269,yes,long,a-ae,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,lassen,CRIT_A,critical,ACT,no,T1,1,5577,yes,short,a-ae,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,saufen,CRIT_A,critical,ACT,no,T1,1,15,yes,diphtong,au-aeu,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,schlafen,CRIT_A,critical,ACT,no,T1,1,399,yes,long,a-ae,ITR,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,stehlen,CRIT_A,critical,ACT,no,T1,1,144,yes,long,e-i,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,tragen,CRIT_A,critical,ACT,no,T1,1,1984,yes,long,a-ae,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,treffen,CRIT_A,critical,ACT,no,T1,1,1523,yes,short,e-i,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,treten,CRIT_A,critical,ACT,no,T1,0,1686,yes,long,e-i,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,vergessen,CRIT_A,critical,ACT,no,T1,1,837,yes,short,e-i,S-V-OA-PP,3,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,wachsen,CRIT_A,critical,ACT,no,T1,1,531,no,short,a-ae,ITR,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,werfen,CRIT_A,critical,ACT,no,T1,1,902,yes,short,e-i,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,blasen,CRIT_B,critical,ACT,yes,T1,1,85,yes,long,a-ae,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,braten,CRIT_B,critical,ACT,yes,T1,0,13,yes,long,a-ae,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,brechen,CRIT_B,critical,ACT,yes,T1,0,361,yes,short,e-i,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,empfehlen,CRIT_B,critical,ACT,yes,T1,1,382,doubt,long,e-i,S-V-OA-PP,3,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,essen,CRIT_B,critical,ACT,yes,T1,1,400,yes,short,e-i,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,fallen,CRIT_B,critical,ACT,yes,T1,1,1668,yes,short,a-ae,ITR,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,halten,CRIT_B,critical,ACT,yes,T1,1,3971,yes,short,a-ae,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,laufen,CRIT_B,critical,ACT,yes,T1,1,1290,yes,diphtong,au-aeu,ITR,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,lesen,CRIT_B,critical,ACT,yes,T1,1,944,yes,long,e-i,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,messen,CRIT_B,critical,ACT,yes,T1,0,294,yes,short,e-i,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,schlagen,CRIT_B,critical,ACT,yes,T1,1,1331,yes,long,a-ae,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,sehen,CRIT_B,critical,ACT,yes,T1,1,6771,yes,long,e-i,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,sprechen,CRIT_B,critical,ACT,yes,T1,1,3598,yes,short,e-i,S-V-PP-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,sterben,CRIT_B,critical,ACT,yes,T1,1,858,yes,short,e-i,ITR,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,verraten,CRIT_B,critical,ACT,yes,T1,0,234,yes,long,a-ae,S-V-OD-OA,3,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp03,IMP,incidental,waschen,CRIT_B,critical,ACT,yes,T1,1,118,yes,short,a-ae,S-V-OA-PP,2,strong,73.75,21,m,NL-BE,none,monolingual,3,3,3,4,4,4,3.38,english,french,999,2
pp04,IMP,incidental,bezahlen,CONTR_A,control,ACT,no,T1,1,552,yes,long,none,S-V-OA-PP,3,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,brauchen,CONTR_A,control,ACT,no,T1,1,1799,no,diphtong,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,folgen,CONTR_A,control,ACT,no,T1,1,1133,yes,short,none,S-V-OD-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,fragen,CONTR_A,control,ACT,no,T1,1,2461,yes,long,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,gehen,CONTR_A,control,ACT,no,T1,1,7302,yes,long,none,ITR,2,irregular,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,kaufen,CONTR_A,control,ACT,no,T1,0,740,yes,diphtong,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,kochen,CONTR_A,control,ACT,no,T1,1,97,yes,short,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,parken,CONTR_A,control,ACT,no,T1,1,25,yes,short,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,planen,CONTR_A,control,ACT,no,T1,1,381,yes,long,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,reden,CONTR_A,control,ACT,no,T1,1,906,no,long,none,ITR,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,regeln,CONTR_A,control,ACT,no,T1,1,123,yes,long,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,rennen,CONTR_A,control,ACT,no,T1,1,172,yes,short,none,S-V-OA-PP,2,irregular,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,senden,CONTR_A,control,ACT,no,T1,1,168,yes,short,none,S-V-OA-PP,2,irregular,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,setzen,CONTR_A,control,ACT,no,T1,1,2208,yes,short,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,tanzen,CONTR_A,control,ACT,no,T1,1,189,yes,short,none,ITR,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,verpacken,CONTR_A,control,ACT,no,T1,1,44,yes,short,none,S-V-OA-PP,3,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,baden,CONTR_B,control,ACT,yes,T1,1,63,yes,long,none,ITR,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,bauen,CONTR_B,control,ACT,yes,T1,1,830,yes,diphtong,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,bekommen,CONTR_B,control,ACT,yes,T1,1,1523,no,short,none,S-V-OA-PP,3,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,bestellen,CONTR_B,control,ACT,yes,T1,1,304,yes,short,none,S-V-OA-PP,3,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,fegen,CONTR_B,control,PASS,yes,T1,1,35,yes,long,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,hassen,CONTR_B,control,ACT,yes,T1,1,91,yes,short,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,holen,CONTR_B,control,ACT,yes,T1,1,716,yes,long,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,jagen,CONTR_B,control,ACT,yes,T1,1,166,yes,long,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,kennen,CONTR_B,control,ACT,yes,T1,1,1449,yes,short,none,S-V-OA-PP,2,irregular,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,klagen,CONTR_B,control,ACT,yes,T1,1,169,yes,long,none,S-V-PP-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,legen,CONTR_B,control,ACT,yes,T1,0,1509,yes,long,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,machen,CONTR_B,control,ACT,yes,T1,1,8089,yes,short,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,rauchen,CONTR_B,control,ACT,yes,T1,1,186,yes,diphtong,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,retten,CONTR_B,control,ACT,yes,T1,1,427,yes,short,none,S-V-OA-PP,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,stehen,CONTR_B,control,ACT,yes,T1,1,6771,yes,long,none,ITR,2,irregular,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,warten,CONTR_B,control,ACT,yes,T1,1,989,yes,short,none,ITR,2,weak,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,empfangen,CRIT_A,critical,ACT,no,T1,1,450,doubt,short,a-ae,S-V-OA-PP,3,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,fahren,CRIT_A,critical,ACT,no,T1,1,2884,no,long,a-ae,ITR,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,fangen,CRIT_A,critical,ACT,no,T1,1,427,yes,short,a-ae,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,fressen,CRIT_A,critical,ACT,no,T1,1,100,yes,short,e-i,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,geben,CRIT_A,critical,ACT,no,T1,1,10290,yes,long,e-i,S-V-OD-OA,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,laden,CRIT_A,critical,ACT,no,T1,0,269,yes,long,a-ae,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,lassen,CRIT_A,critical,ACT,no,T1,1,5577,yes,short,a-ae,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,saufen,CRIT_A,critical,ACT,no,T1,1,15,yes,diphtong,au-aeu,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,schlafen,CRIT_A,critical,ACT,no,T1,1,399,yes,long,a-ae,ITR,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,stehlen,CRIT_A,critical,ACT,no,T1,0,144,yes,long,e-i,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,tragen,CRIT_A,critical,ACT,no,T1,1,1984,yes,long,a-ae,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,treffen,CRIT_A,critical,ACT,no,T1,1,1523,yes,short,e-i,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,treten,CRIT_A,critical,ACT,no,T1,0,1686,yes,long,e-i,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,vergessen,CRIT_A,critical,ACT,no,T1,1,837,yes,short,e-i,S-V-OA-PP,3,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,wachsen,CRIT_A,critical,ACT,no,T1,1,531,no,short,a-ae,ITR,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,werfen,CRIT_A,critical,ACT,no,T1,0,902,yes,short,e-i,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,blasen,CRIT_B,critical,PASS,yes,T1,0,85,yes,long,a-ae,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,braten,CRIT_B,critical,ACT,yes,T1,0,13,yes,long,a-ae,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,brechen,CRIT_B,critical,ACT,yes,T1,0,361,yes,short,e-i,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,empfehlen,CRIT_B,critical,ACT,yes,T1,0,382,doubt,long,e-i,S-V-OA-PP,3,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,essen,CRIT_B,critical,ACT,yes,T1,1,400,yes,short,e-i,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,fallen,CRIT_B,critical,ACT,yes,T1,0,1668,yes,short,a-ae,ITR,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,halten,CRIT_B,critical,ACT,yes,T1,1,3971,yes,short,a-ae,S-V-OA-PP,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
pp04,IMP,incidental,laufen,CRIT_B,critical,ACT,yes,T1,1,1290,yes,diphtong,au-aeu,ITR,2,strong,72.5,22,m,NL-NL,none,monolingual,2,3,3,3,5,5,3.5,english,french,spanish,3
